Time Stamp          EXEC TI BUSFR BUSHR BUSDH BUSSD IDLFR IDLHR IDLSD BLTSL GPRST BUDTF BUDTH IDDTH DAPSI BUSDF BUDF8
2017-11-23 14:04:00  11.994 00000 00000 00000 00000 00139 00000 00272 00192 00881 00000 00000 00000 00000 00000 00000
2017-11-23 14:04:15  11.999 00000 00000 00000 00000 00171 00000 00272 00192 00849 00000 00000 00000 00000 00000 00000
2017-11-23 14:04:30  12.003 00000 00000 00000 00000 00189 00000 00272 00192 00831 00000 00000 00000 00000 00000 00000
2017-11-23 14:04:45  12.007 00000 00000 00000 00000 00193 00000 00272 00192 00827 00000 00000 00000 00000 00000 00000
2017-11-23 14:05:00  12.011 00000 00000 00000 00000 00198 00000 00272 00192 00822 00000 00000 00000 00000 00000 00000
2017-11-23 14:05:15  12.015 00000 00000 00000 00000 00202 00000 00272 00192 00818 00000 00000 00000 00000 00000 00000
2017-11-23 14:05:30  12.019 00000 00000 00000 00000 00212 00000 00272 00192 00808 00000 00000 00000 00000 00000 00000
2017-11-23 14:05:45  12.024 00000 00000 00000 00000 00216 00000 00272 00192 00804 00000 00000 00000 00000 00000 00000
2017-11-23 14:06:00  12.028 00000 00000 00000 00000 00218 00000 00272 00192 00802 00000 00000 00000 00000 00000 00000
2017-11-23 14:06:15  12.032 00000 00000 00000 00000 00214 00000 00272 00192 00806 00000 00000 00000 00000 00000 00000
2017-11-23 14:06:30  12.036 00000 00000 00000 00000 00195 00000 00272 00192 00825 00000 00000 00000 00000 00000 00000
2017-11-23 14:06:45  12.040 00000 00000 00000 00000 00258 00000 00272 00192 00762 00000 00000 00000 00000 00000 00000
2017-11-23 14:07:00  12.044 00000 00000 00000 00000 00226 00000 00272 00192 00794 00000 00000 00000 00000 00000 00000
2017-11-23 14:07:15  12.049 00000 00000 00000 00000 00221 00000 00272 00192 00799 00000 00000 00000 00000 00000 00000
2017-11-23 14:07:30  12.053 00000 00000 00000 00000 00208 00000 00272 00192 00812 00000 00000 00000 00000 00000 00000
2017-11-23 14:07:45  12.057 00000 00000 00000 00000 00208 00000 00272 00192 00812 00000 00000 00000 00000 00000 00000
2017-11-23 14:08:00  12.061 00000 00000 00000 00000 00206 00000 00272 00192 00814 00000 00000 00000 00000 00000 00000
2017-11-23 14:08:15  12.065 00000 00000 00000 00000 00226 00000 00272 00192 00794 00000 00000 00000 00000 00000 00000
2017-11-23 14:08:30  12.069 00000 00000 00000 00000 00197 00000 00272 00192 00823 00000 00000 00000 00000 00000 00000
2017-11-23 14:08:45  12.074 00000 00000 00000 00000 00210 00000 00272 00192 00810 00000 00000 00000 00000 00000 00000
2017-11-23 14:09:00  12.078 00000 00000 00000 00000 00232 00000 00272 00192 00788 00000 00000 00000 00000 00000 00000
2017-11-23 14:09:15  12.082 00000 00000 00000 00000 00228 00000 00272 00192 00792 00000 00000 00000 00000 00000 00000
2017-11-23 14:09:30  12.086 00000 00000 00000 00000 00220 00000 00272 00192 00800 00000 00000 00000 00000 00000 00000
2017-11-23 14:09:45  12.090 00000 00000 00000 00000 00210 00000 00272 00192 00810 00000 00000 00000 00000 00000 00000
2017-11-23 14:10:00  12.094 00000 00000 00000 00000 00205 00000 00272 00192 00815 00000 00000 00000 00000 00000 00000
2017-11-23 14:10:15  12.099 00000 00000 00000 00000 00212 00000 00272 00192 00808 00000 00000 00000 00000 00000 00000
2017-11-23 14:10:30  12.103 00000 00000 00000 00000 00206 00000 00272 00192 00814 00000 00000 00000 00000 00000 00000
2017-11-23 14:10:45  12.107 00000 00000 00000 00000 00204 00000 00272 00192 00816 00000 00000 00000 00000 00000 00000
2017-11-23 14:11:00  12.111 00000 00000 00000 00000 00211 00000 00272 00192 00809 00000 00000 00000 00000 00000 00000
2017-11-23 14:11:15  12.115 00000 00000 00000 00000 00210 00000 00272 00192 00810 00000 00000 00000 00000 00000 00000
2017-11-23 14:11:30  12.119 00000 00000 00000 00000 00190 00000 00272 00192 00830 00000 00000 00000 00000 00000 00000
2017-11-23 14:11:45  12.124 00000 00000 00000 00000 00196 00000 00272 00192 00824 00000 00000 00000 00000 00000 00000
2017-11-23 14:12:00  12.128 00000 00000 00000 00000 00208 00000 00272 00192 00812 00000 00000 00000 00000 00000 00000
2017-11-23 14:12:15  12.132 00000 00000 00000 00000 00204 00000 00272 00192 00816 00000 00000 00000 00000 00000 00000
2017-11-23 14:12:30  12.136 00000 00000 00000 00000 00227 00000 00272 00192 00793 00000 00000 00000 00000 00000 00000
2017-11-23 14:12:45  12.140 00000 00000 00000 00000 00228 00000 00272 00192 00792 00000 00000 00000 00000 00000 00000
2017-11-23 14:13:00  12.144 00000 00000 00000 00000 00304 00000 00272 00192 00716 00000 00000 00000 00000 00000 00000
2017-11-23 14:13:15  12.149 00000 00000 00000 00000 00334 00000 00272 00192 00686 00000 00000 00000 00000 00000 00000
2017-11-23 14:13:30  12.153 00000 00000 00000 00000 00378 00000 00272 00192 00642 00000 00000 00000 00000 00000 00000
2017-11-23 14:13:45  12.157 00000 00000 00000 00000 00377 00000 00272 00192 00643 00000 00000 00000 00000 00000 00000
2017-11-23 14:14:00  12.161 00000 00000 00000 00000 00316 00000 00272 00192 00704 00000 00000 00000 00000 00000 00000
2017-11-23 14:14:15  12.165 00000 00000 00000 00000 00243 00000 00272 00192 00777 00000 00000 00000 00000 00000 00000
2017-11-23 14:14:30  12.169 00000 00000 00000 00000 00230 00000 00272 00192 00790 00000 00000 00000 00000 00000 00000
2017-11-23 14:14:45  12.174 00000 00000 00000 00000 00244 00000 00272 00192 00776 00000 00000 00000 00000 00000 00000
2017-11-23 14:15:00  12.178 00000 00000 00000 00000 00173 00000 00272 00192 00847 00000 00000 00000 00000 00000 00000
2017-11-23 14:15:15  12.182 00000 00000 00000 00000 00172 00000 00272 00192 00848 00000 00000 00000 00000 00000 00000
2017-11-23 14:15:30  12.186 00000 00000 00000 00000 00153 00000 00272 00192 00867 00000 00000 00000 00000 00000 00000
2017-11-23 14:15:45  12.190 00000 00000 00000 00000 00145 00000 00272 00192 00875 00000 00000 00000 00000 00000 00000
2017-11-23 14:16:00  12.194 00000 00000 00000 00000 00200 00000 00272 00192 00820 00000 00000 00000 00000 00000 00000
2017-11-23 14:16:15  12.199 00000 00000 00000 00000 00159 00000 00272 00192 00861 00000 00000 00000 00000 00000 00000
2017-11-23 14:16:30  12.203 00000 00000 00000 00000 00145 00000 00272 00192 00875 00000 00000 00000 00000 00000 00000
2017-11-23 14:16:45  12.207 00000 00000 00000 00000 00168 00000 00272 00192 00852 00000 00000 00000 00000 00000 00000
2017-11-23 14:17:00  12.211 00000 00000 00000 00000 00162 00000 00272 00192 00858 00000 00000 00000 00000 00000 00000
2017-11-23 14:17:15  12.215 00000 00000 00000 00000 00150 00000 00272 00192 00870 00000 00000 00000 00000 00000 00000
2017-11-23 14:17:30  12.219 00000 00000 00000 00000 00155 00000 00272 00192 00865 00000 00000 00000 00000 00000 00000
2017-11-23 14:17:45  12.224 00000 00000 00000 00000 00167 00000 00272 00192 00853 00000 00000 00000 00000 00000 00000
2017-11-23 14:18:00  12.228 00000 00000 00000 00000 00262 00000 00272 00192 00758 00000 00000 00000 00000 00000 00000
2017-11-23 14:18:15  12.232 00000 00000 00000 00000 00280 00000 00272 00192 00740 00000 00000 00000 00000 00000 00000
2017-11-23 14:18:30  12.236 00000 00000 00000 00000 00280 00000 00272 00192 00740 00000 00000 00000 00000 00000 00000
2017-11-23 14:18:45  12.240 00000 00000 00000 00000 00282 00000 00272 00192 00738 00000 00000 00000 00000 00000 00000
2017-11-23 14:19:00  12.244 00000 00000 00000 00000 00278 00000 00272 00192 00742 00000 00000 00000 00000 00000 00000
2017-11-23 14:19:15  12.249 00000 00000 00000 00000 00206 00000 00272 00192 00814 00000 00000 00000 00000 00000 00000
2017-11-23 14:19:30  12.253 00000 00000 00000 00000 00189 00000 00272 00192 00831 00000 00000 00000 00000 00000 00000
2017-11-23 14:19:45  12.257 00000 00000 00000 00000 00183 00000 00272 00192 00837 00000 00000 00000 00000 00000 00000
2017-11-23 14:20:00  12.261 00000 00000 00000 00000 00194 00000 00272 00192 00826 00000 00000 00000 00000 00000 00000
2017-11-23 14:20:15  12.265 00000 00000 00000 00000 00186 00000 00272 00192 00834 00000 00000 00000 00000 00000 00000
2017-11-23 14:20:30  12.269 00000 00000 00000 00000 00182 00000 00272 00192 00838 00000 00000 00000 00000 00000 00000
2017-11-23 14:20:45  12.274 00000 00000 00000 00000 00185 00000 00272 00192 00835 00000 00000 00000 00000 00000 00000
2017-11-23 14:21:00  12.278 00000 00000 00000 00000 00169 00000 00272 00192 00851 00000 00000 00000 00000 00000 00000
2017-11-23 14:21:15  12.282 00000 00000 00000 00000 00174 00000 00272 00192 00846 00000 00000 00000 00000 00000 00000
2017-11-23 14:21:30  12.286 00000 00000 00000 00000 00178 00000 00272 00192 00842 00000 00000 00000 00000 00000 00000
2017-11-23 14:21:45  12.290 00000 00000 00000 00000 00186 00000 00272 00192 00834 00000 00000 00000 00000 00000 00000
2017-11-23 14:22:00  12.294 00000 00000 00000 00000 00190 00000 00272 00192 00830 00000 00000 00000 00000 00000 00000
2017-11-23 14:22:15  12.299 00000 00000 00000 00000 00194 00000 00272 00192 00826 00000 00000 00000 00000 00000 00000
2017-11-23 14:22:30  12.303 00000 00000 00000 00000 00200 00000 00272 00192 00820 00000 00000 00000 00000 00000 00000
2017-11-23 14:22:45  12.307 00000 00000 00000 00000 00252 00000 00272 00192 00768 00000 00000 00000 00000 00000 00000
2017-11-23 14:23:00  12.311 00000 00000 00000 00000 00249 00000 00272 00192 00771 00000 00000 00000 00000 00000 00000
2017-11-23 14:23:15  12.315 00000 00000 00000 00000 00256 00000 00272 00192 00764 00000 00000 00000 00000 00000 00000
2017-11-23 14:23:30  12.319 00000 00000 00000 00000 00258 00000 00272 00192 00762 00000 00000 00000 00000 00000 00000
2017-11-23 14:23:45  12.324 00000 00000 00000 00000 00265 00000 00272 00192 00755 00000 00000 00000 00000 00000 00000
2017-11-23 14:24:00  12.328 00000 00000 00000 00000 00249 00000 00272 00192 00771 00000 00000 00000 00000 00000 00000
2017-11-23 14:24:15  12.332 00000 00000 00000 00000 00258 00000 00272 00192 00762 00000 00000 00000 00000 00000 00000
2017-11-23 14:24:30  12.336 00000 00000 00000 00000 00292 00000 00272 00192 00728 00000 00000 00000 00000 00000 00000
2017-11-23 14:24:45  12.340 00000 00000 00000 00000 00328 00000 00272 00192 00692 00000 00000 00000 00000 00000 00000
2017-11-23 14:25:00  12.344 00000 00000 00000 00000 00334 00000 00272 00192 00686 00000 00000 00000 00000 00000 00000
2017-11-23 14:25:15  12.349 00000 00000 00000 00000 00360 00000 00272 00192 00660 00000 00000 00000 00000 00000 00000
2017-11-23 14:25:30  12.353 00000 00000 00000 00000 00356 00000 00272 00192 00664 00000 00000 00000 00000 00000 00000
2017-11-23 14:25:45  12.357 00000 00000 00000 00000 00418 00000 00272 00192 00602 00000 00000 00000 00000 00000 00000
2017-11-23 14:26:00  12.361 00000 00000 00000 00000 00454 00000 00272 00192 00566 00000 00000 00000 00000 00000 00000
2017-11-23 14:26:15  12.365 00000 00000 00000 00000 00472 00000 00272 00192 00548 00000 00000 00000 00000 00000 00000
2017-11-23 14:26:30  12.369 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:26:45  12.374 00000 00000 00000 00000 00471 00000 00272 00192 00549 00000 00000 00000 00000 00000 00000
2017-11-23 14:27:00  12.378 00000 00000 00000 00000 00461 00000 00272 00192 00559 00000 00000 00000 00000 00000 00000
2017-11-23 14:27:15  12.382 00000 00000 00000 00000 00479 00000 00272 00192 00541 00000 00000 00000 00000 00000 00000
2017-11-23 14:27:30  12.386 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:27:45  12.390 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:28:00  12.394 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:28:15  12.399 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:28:30  12.403 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:28:45  12.407 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:29:00  12.411 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:29:15  12.415 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:29:30  12.419 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:29:45  12.424 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:30:00  12.428 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:30:15  12.432 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:30:30  12.436 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:30:45  12.440 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:31:00  12.444 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:31:15  12.449 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:31:30  12.453 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:31:45  12.457 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:32:00  12.461 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:32:15  12.465 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:32:30  12.469 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:32:45  12.474 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:33:00  12.478 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:33:15  12.482 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:33:30  12.486 00000 00000 00000 00000 00496 00000 00272 00192 00524 00000 00000 00000 00000 00000 00000
2017-11-23 14:33:45  12.490 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:34:00  12.494 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:34:15  12.499 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:34:30  12.503 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:34:45  12.507 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:35:00  12.511 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:35:15  12.515 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:35:30  12.519 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:35:45  12.524 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:36:00  12.528 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:36:15  12.532 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:36:30  12.536 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:36:45  12.540 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:37:00  12.544 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:37:15  12.549 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:37:30  12.553 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:37:45  12.557 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:38:00  12.561 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:38:15  12.565 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:38:30  12.569 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:38:45  12.574 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:39:00  12.578 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:39:15  12.582 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:39:30  12.586 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:39:45  12.590 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:40:00  12.594 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:40:15  12.599 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:40:30  12.603 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:40:45  12.607 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:41:00  12.611 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:41:15  12.615 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:41:30  12.619 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:41:45  12.624 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:42:00  12.628 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:42:15  12.632 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:42:30  12.636 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:42:45  12.640 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:43:00  12.644 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
2017-11-23 14:43:15  12.649 00000 00000 00000 00000 00490 00000 00272 00192 00530 00000 00000 00000 00000 00000 00000
